i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
40,5,"(2, 6)",2,6,2.30E-10,0.000149782,-0.000149781,56 milliseconds,0
40,6,"(2, 1)",2,1,19901.74748,19901.41429,0.333190521,63 milliseconds,0
40,7,"(1, 5)",1,5,1966.052088,1965.381028,0.67106017,78 milliseconds,0
40,8,"(1, 6)",1,6,254.3182108,252.0143948,2.303815945,65 milliseconds,0
40,9,"(2, 2)",2,2,25817.17341,25694.8998,122.2736101,63 milliseconds,1
40,10,"(2, 3)",2,3,2265.255333,2222.097793,43.15754021,65 milliseconds,0
40,11,"(2, 4)",2,4,6.21E-11,0.000133476,-0.000133476,49 milliseconds,0
40,12,"(1, 1)",1,1,4648.642723,4645.756585,2.886138166,75 milliseconds,0
41,1,"(1, 2)",1,2,6625.312887,6600.263976,25.04891157,88 milliseconds,0
41,2,"(2, 5)",2,5,6064.591108,6064.579341,0.011766872,62 milliseconds,0
41,3,"(1, 3)",1,3,1952.710768,1952.226426,0.484341886,78 milliseconds,0
41,4,"(1, 4)",1,4,118.1760553,116.4340013,1.742053938,80 milliseconds,0
41,5,"(2, 6)",2,6,4.47E-11,0.000349587,-0.000349587,54 milliseconds,0
41,6,"(2, 1)",2,1,19872.50156,19871.87549,0.626065571,90 milliseconds,0
41,7,"(1, 5)",1,5,1973.690045,1971.413391,2.276654491,67 milliseconds,0
41,8,"(1, 6)",1,6,257.4327856,253.5362651,3.89652051,73 milliseconds,0
41,9,"(2, 2)",2,2,25782.67826,25667.84094,114.8373242,82 milliseconds,1
41,10,"(2, 3)",2,3,2302.091167,2240.414615,61.6765526,72 milliseconds,0
41,11,"(2, 4)",2,4,8.20E-11,0.000172323,-0.000172323,61 milliseconds,0
41,12,"(1, 1)",1,1,4655.499896,4652.795372,2.704524498,76 milliseconds,0
42,1,"(1, 2)",1,2,6645.149379,6618.220577,26.92880202,77 milliseconds,0
42,2,"(2, 5)",2,5,6088.124956,6088.112979,0.011976797,62 milliseconds,0
42,3,"(1, 3)",1,3,1969.248589,1968.041191,1.207397375,72 milliseconds,0
42,4,"(1, 4)",1,4,119.9372615,117.8940645,2.043197065,68 milliseconds,0
42,5,"(2, 6)",2,6,7.04E-09,0.000247427,-0.00024742,61 milliseconds,0
42,6,"(2, 1)",2,1,19835.03035,19834.94615,0.084199029,59 milliseconds,0
42,7,"(1, 5)",1,5,1984.539371,1983.441336,1.098034335,69 milliseconds,0
42,8,"(1, 6)",1,6,264.8613928,258.6203106,6.241082223,65 milliseconds,0
42,9,"(2, 2)",2,2,25628.18134,25612.89141,15.28992815,59 milliseconds,0
42,10,"(2, 3)",2,3,2311.551235,2278.576765,32.97447028,71 milliseconds,1
42,11,"(2, 4)",2,4,3.12E-10,0.000214842,-0.000214841,53 milliseconds,0
42,12,"(1, 1)",1,1,4673.415554,4671.899546,1.516008242,68 milliseconds,0
43,1,"(1, 2)",1,2,6624.667942,6606.322074,18.3458678,77 milliseconds,0
43,2,"(2, 5)",2,5,6092.881479,6092.881886,-0.000407161,60 milliseconds,0
43,3,"(1, 3)",1,3,1964.772697,1964.123152,0.649545417,68 milliseconds,0
43,4,"(1, 4)",1,4,117.6715051,116.6536534,1.017851757,70 milliseconds,0
43,5,"(2, 6)",2,6,4.59E-11,0.000174923,-0.000174923,50 milliseconds,0
43,6,"(2, 1)",2,1,19750.98663,19750.59653,0.390102904,61 milliseconds,0
43,7,"(1, 5)",1,5,1979.758156,1979.498693,0.259462252,67 milliseconds,0
43,8,"(1, 6)",1,6,264.796322,261.7302554,3.066066652,64 milliseconds,0
43,9,"(2, 2)",2,2,25557.54324,25516.50532,41.03791941,77 milliseconds,1
43,10,"(2, 3)",2,3,2294.524132,2274.074936,20.44919656,64 milliseconds,0
43,11,"(2, 4)",2,4,5.53E-11,0.000159701,-0.000159701,51 milliseconds,0
43,12,"(1, 1)",1,1,4663.424433,4663.1036,0.320833484,67 milliseconds,0
44,1,"(1, 2)",1,2,6609.68447,6599.912935,9.771534955,66 milliseconds,0
44,2,"(2, 5)",2,5,6090.402183,6090.401739,0.00044399,60 milliseconds,0
44,3,"(1, 3)",1,3,1961.068242,1960.9833,0.084941543,62 milliseconds,0
44,4,"(1, 4)",1,4,114.341161,113.8651484,0.476012553,61 milliseconds,0
44,5,"(2, 6)",2,6,6.36E-10,0.000304249,-0.000304248,50 milliseconds,0
44,6,"(2, 1)",2,1,19689.18593,19689.07984,0.106084863,72 milliseconds,0
44,7,"(1, 5)",1,5,1977.947966,1977.935743,0.012222692,74 milliseconds,0
44,8,"(1, 6)",1,6,258.1291664,257.3437735,0.785392877,61 milliseconds,0
44,9,"(2, 2)",2,2,25400.46807,25358.75506,41.71301229,61 milliseconds,1
44,10,"(2, 3)",2,3,2203.70784,2179.968596,23.73924434,73 milliseconds,0
44,11,"(2, 4)",2,4,2.83E-11,0.000152206,-0.000152206,51 milliseconds,0
44,12,"(1, 1)",1,1,4663.277826,4663.027822,0.250003892,57 milliseconds,0
45,1,"(1, 2)",1,2,6620.178012,6596.942069,23.23594299,84 milliseconds,0
45,2,"(2, 5)",2,5,6026.922048,6026.922275,-0.000226874,62 milliseconds,0
45,3,"(1, 3)",1,3,1968.340452,1968.08326,0.257191145,75 milliseconds,0
45,4,"(1, 4)",1,4,119.1402909,116.8403495,2.299941421,74 milliseconds,0
45,5,"(2, 6)",2,6,2.15E-09,0.000198691,-0.000198689,55 milliseconds,0
45,6,"(2, 1)",2,1,19581.76569,19578.77315,2.992547126,88 milliseconds,0
45,7,"(1, 5)",1,5,1981.100802,1980.520949,0.579852328,63 milliseconds,0
45,8,"(1, 6)",1,6,262.0833851,257.7504766,4.332908435,63 milliseconds,0
45,9,"(2, 2)",2,2,25289.83257,25229.24566,60.58690525,81 milliseconds,1
45,10,"(2, 3)",2,3,2176.578576,2160.938331,15.64024455,72 milliseconds,0
45,11,"(2, 4)",2,4,3.25E-10,0.000148821,-0.00014882,52 milliseconds,0
45,12,"(1, 1)",1,1,4665.880139,4662.27766,3.602479133,75 milliseconds,0
46,1,"(1, 2)",1,2,6609.499807,6597.931291,11.5685167,73 milliseconds,0
46,2,"(2, 5)",2,5,5982.34242,5982.343078,-0.000658058,61 milliseconds,0
46,3,"(1, 3)",1,3,1965.098931,1964.9433,0.155630537,66 milliseconds,0
46,4,"(1, 4)",1,4,114.9883975,113.9530152,1.035382265,73 milliseconds,0
46,5,"(2, 6)",2,6,1.62E-09,0.000257167,-0.000257166,51 milliseconds,0
46,6,"(2, 1)",2,1,19524.70112,19524.63934,0.061780999,73 milliseconds,0
46,7,"(1, 5)",1,5,1980.671142,1980.577838,0.093304134,65 milliseconds,0
46,8,"(1, 6)",1,6,253.2194968,250.4660735,2.753423248,58 milliseconds,0
46,9,"(2, 2)",2,2,25193.91553,25163.62616,30.2893762,64 milliseconds,1
46,10,"(2, 3)",2,3,2178.301424,2156.885466,21.41595809,74 milliseconds,0
46,11,"(2, 4)",2,4,6.30E-11,0.000175003,-0.000175003,52 milliseconds,0
46,12,"(1, 1)",1,1,4663.358506,4663.069998,0.288508735,72 milliseconds,0
47,1,"(1, 2)",1,2,6598.850208,6581.900314,16.94989463,55 milliseconds,0
47,2,"(2, 5)",2,5,5989.457513,5989.275022,0.18249191,56 milliseconds,0
47,3,"(1, 3)",1,3,1944.135607,1943.82928,0.306326589,58 milliseconds,0
47,4,"(1, 4)",1,4,106.7410935,106.2375763,0.503517133,56 milliseconds,0
47,5,"(2, 6)",2,6,4.48E-10,0.000215112,-0.000215112,53 milliseconds,0
47,6,"(2, 1)",2,1,19518.67268,19517.36895,1.303734237,61 milliseconds,0
47,7,"(1, 5)",1,5,1969.656639,1969.627786,0.028853141,60 milliseconds,0
47,8,"(1, 6)",1,6,241.7548975,240.1775264,1.577371123,55 milliseconds,0
47,9,"(2, 2)",2,2,25212.20134,25191.54903,20.65230687,54 milliseconds,1
47,10,"(2, 3)",2,3,2195.114203,2187.898928,7.215274634,90 milliseconds,0
47,11,"(2, 4)",2,4,1.56E-11,0.000132223,-0.000132223,56 milliseconds,0
47,12,"(1, 1)",1,1,4651.764184,4651.377419,0.386764219,54 milliseconds,0
