i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
64,4,"(2, 1)",2,1,1.5098500734429683e-13,5.370153953212552e-5,-5.3701539381140514e-5,51 milliseconds,0.0
65,1,"(1, 2)",1,2,3847.0607774998502,3687.902128770821,159.1586487290292,63 milliseconds,1.0
65,2,"(1, 1)",1,1,652.2788042167043,546.5974808539993,105.68132336270503,59 milliseconds,0.0
65,3,"(2, 2)",2,2,15959.277107163347,15912.875926364979,46.40118079836793,70 milliseconds,0.0
65,4,"(2, 1)",2,1,7.86583044097481e-12,0.00010062111578787352,-0.00010062110792204309,52 milliseconds,0.0
66,1,"(1, 2)",1,2,3838.3142251884137,3681.0207748862,157.29345030221384,59 milliseconds,1.0
66,2,"(1, 1)",1,1,665.0741518470961,559.7938652597452,105.28028658735093,61 milliseconds,0.0
66,3,"(2, 2)",2,2,15951.507215513268,15904.859896040973,46.64731947229484,60 milliseconds,0.0
66,4,"(2, 1)",2,1,17.732120657164618,1.6567076435645918e-5,17.732104090088182,58 milliseconds,0.0
67,1,"(1, 2)",1,2,3820.0761049510684,3675.0734475682216,145.0026573828468,60 milliseconds,1.0
67,2,"(1, 1)",1,1,659.8860399904797,557.8078590370457,102.07818095343407,62 milliseconds,0.0
67,3,"(2, 2)",2,2,15949.874776379458,15903.37579809302,46.498978286437705,61 milliseconds,0.0
67,4,"(2, 1)",2,1,18.618283019266887,9.837020092995095e-5,18.618184649065956,60 milliseconds,0.0
68,1,"(1, 2)",1,2,3850.6044256779323,3706.9357039801544,143.66872169777798,64 milliseconds,1.0
68,2,"(1, 1)",1,1,637.65186265787,544.8761230440067,92.77573961386327,58 milliseconds,0.0
68,3,"(2, 2)",2,2,15963.373638092582,15915.273527294383,48.10011079819924,58 milliseconds,0.0
68,4,"(2, 1)",2,1,37.96457381014885,1.577331312303937e-5,37.964558036835726,53 milliseconds,0.0
69,1,"(1, 2)",1,2,3841.567745794706,3712.2677226556148,129.30002313909108,72 milliseconds,1.0
69,2,"(1, 1)",1,1,635.3045174523576,545.6411675418437,89.66334991051383,67 milliseconds,0.0
69,3,"(2, 2)",2,2,15959.65646997236,15912.607389231733,47.04908074062769,59 milliseconds,0.0
69,4,"(2, 1)",2,1,37.964258693799906,2.2480131107870032e-5,37.9642362136688,84 milliseconds,0.0
70,1,"(1, 2)",1,2,3798.8037984077364,3688.445745698549,110.35805270918718,63 milliseconds,1.0
70,2,"(1, 1)",1,1,602.1945380831851,511.558549740472,90.63598834271306,69 milliseconds,0.0
70,3,"(2, 2)",2,2,15972.070082057779,15924.694916615641,47.375165442137586,60 milliseconds,0.0
70,4,"(2, 1)",2,1,5.75404350791518e-14,4.3731306913454305e-5,-4.373130685591387e-5,52 milliseconds,0.0
