i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
12,4,"(2, 1)",2,1,19964.67542643843,6.423055204205841e-5,19964.675362207876,101 milliseconds,0.0
13,1,"(1, 2)",1,2,416502.17829469463,362184.3351578772,54317.84313681745,88 milliseconds,1.0
13,2,"(1, 1)",1,1,34371.64473473,1.6907571687086572e-5,34371.644717822426,83 milliseconds,0.0
13,3,"(2, 2)",2,2,408904.2928929047,408875.20661836,29.08627454470843,118 milliseconds,0.0
13,4,"(2, 1)",2,1,19964.67542643843,1.886788226080308e-5,19964.675407570547,106 milliseconds,0.0
14,1,"(1, 2)",1,2,314663.6494948461,310853.14116066555,3810.508334180573,81 milliseconds,0.0
14,2,"(1, 1)",1,1,34371.64473473,6.98731082900259e-5,34371.64466485689,83 milliseconds,1.0
14,3,"(2, 2)",2,2,408904.2928929047,378271.1752514107,30633.117641494027,113 milliseconds,0.0
14,4,"(2, 1)",2,1,19964.67542643843,7.340669759998152e-5,19964.675353031733,94 milliseconds,0.0
15,1,"(1, 2)",1,2,314663.6494948461,254853.32018394873,59810.32931089739,89 milliseconds,0.0
15,2,"(1, 1)",1,1,38.25753329224693,36.707965186834514,1.549568105412419,91 milliseconds,0.0
15,3,"(2, 2)",2,2,408904.2928929047,345907.07936078554,62997.213532119174,107 milliseconds,1.0
15,4,"(2, 1)",2,1,19964.67542643843,7.964528139800622e-5,19964.67534679315,85 milliseconds,0.0
16,1,"(1, 2)",1,2,314663.6494948461,195370.81569351154,119292.83380133458,84 milliseconds,1.0
16,2,"(1, 1)",1,1,38.25753329224693,19.13215189245879,19.125381399788143,78 milliseconds,0.0
16,3,"(2, 2)",2,2,315167.7371768549,314902.24104140536,265.4961354495608,103 milliseconds,0.0
16,4,"(2, 1)",2,1,19964.67542643843,0.00014486575670123196,19964.675281572672,93 milliseconds,0.0
17,1,"(1, 2)",1,2,176452.68116203492,175934.1191537203,518.5620083146205,85 milliseconds,0.0
17,2,"(1, 1)",1,1,38.25753329224693,0.38154871447322375,37.87598457777371,78 milliseconds,0.0
17,3,"(2, 2)",2,2,315167.7371768549,279514.1247353847,35653.612441470206,105 milliseconds,1.0
17,4,"(2, 1)",2,1,19964.67542643843,0.003996930001762158,19964.671429508428,84 milliseconds,0.0
18,1,"(1, 2)",1,2,176452.68116203492,129945.09647309888,46507.58468893604,92 milliseconds,1.0
18,2,"(1, 1)",1,1,38.25753329224693,8.383807191011098e-5,38.257449454175024,73 milliseconds,0.0
18,3,"(2, 2)",2,2,248616.53258130018,245911.11797784566,2705.4146034545265,117 milliseconds,0.0
18,4,"(2, 1)",2,1,19964.67542643843,5.060273904630915e-5,19964.67537583569,82 milliseconds,0.0
19,1,"(1, 2)",1,2,97847.7310934615,96145.0177892863,1702.713304175195,92 milliseconds,0.0
19,2,"(1, 1)",1,1,38.25753329224693,0.0005260682458514624,38.25700722400108,84 milliseconds,0.0
19,3,"(2, 2)",2,2,248616.53258130018,208053.18446680848,40563.3481144917,104 milliseconds,1.0
19,4,"(2, 1)",2,1,19964.67542643843,0.00052157749602021,19964.674904860934,80 milliseconds,0.0
20,1,"(1, 2)",1,2,97847.7310934615,52598.37309009161,45249.35800336988,85 milliseconds,1.0
20,2,"(1, 1)",1,1,38.25753329224693,1.3925275801991242e-5,38.25751936697113,67 milliseconds,0.0
20,3,"(2, 2)",2,2,191213.3373712023,191109.31401981282,104.0233513894782,116 milliseconds,0.0
20,4,"(2, 1)",2,1,19964.67542643843,1.6046756888343503e-5,19964.675410391672,85 milliseconds,0.0
21,1,"(1, 2)",1,2,34162.500282502355,32689.038331906242,1473.4619505961127,92 milliseconds,0.0
21,2,"(1, 1)",1,1,38.25753329224693,1.917925781020008e-5,38.25751411298912,78 milliseconds,0.0
21,3,"(2, 2)",2,2,191213.3373712023,160947.27981555514,30266.05755564716,108 milliseconds,1.0
21,4,"(2, 1)",2,1,19964.67542643843,1.933482892562576e-5,19964.6754071036,86 milliseconds,0.0
22,1,"(1, 2)",1,2,34162.500282502355,0.0016704207856328682,34162.49861208157,96 milliseconds,1.0
22,2,"(1, 1)",1,1,38.25753329224693,7.818927698945707e-6,38.257525473319234,75 milliseconds,0.0
22,3,"(2, 2)",2,2,135699.40053358715,135659.98463025506,39.41590333209024,108 milliseconds,0.0
22,4,"(2, 1)",2,1,19964.67542643843,7.65583662381489e-6,19964.675418782594,96 milliseconds,0.0
23,1,"(1, 2)",1,2,8390.04320326614,4859.226978460249,3530.8162248058907,92 milliseconds,0.0
23,2,"(1, 1)",1,1,38.25753329224693,4.9280070424404944e-5,38.257484012176505,70 milliseconds,0.0
23,3,"(2, 2)",2,2,135699.40053358715,100971.19666974507,34728.20386384208,103 milliseconds,1.0
23,4,"(2, 1)",2,1,19964.67542643843,4.884099439630858e-5,19964.675377597436,87 milliseconds,0.0
24,1,"(1, 2)",1,2,8390.04320326614,0.00011338845951689058,8390.04308987768,91 milliseconds,0.0
24,2,"(1, 1)",1,1,38.25753329224693,1.0906357342410008e-5,38.257522385889594,71 milliseconds,0.0
24,3,"(2, 2)",2,2,75980.26043531841,71270.78992903192,4709.470506286496,111 milliseconds,0.0
24,4,"(2, 1)",2,1,19964.67542643843,1.1236469939650493e-5,19964.67541520196,85 milliseconds,1.0
25,1,"(1, 2)",1,2,8390.04320326614,0.0001563156546932005,8390.043046950484,89 milliseconds,0.0
25,2,"(1, 1)",1,1,38.25753329224693,8.214970921700678e-5,38.25745114253772,76 milliseconds,0.0
25,3,"(2, 2)",2,2,75980.26043531841,37456.04188244341,38524.218552875005,125 milliseconds,1.0
25,4,"(2, 1)",2,1,6.750301020342479e-9,0.00018776178863353266,-0.0001877550383325123,90 milliseconds,0.0
26,1,"(1, 2)",1,2,8390.04320326614,5.750810373105208e-6,8390.04319751533,83 milliseconds,1.0
26,2,"(1, 1)",1,1,38.25753329224693,4.997805515587374e-6,38.257528294441414,60 milliseconds,0.0
26,3,"(2, 2)",2,2,26683.000121612924,24821.975382809833,1861.0247388030912,108 milliseconds,0.0
26,4,"(2, 1)",2,1,6.750301020342479e-9,0.00010542152014380039,-0.00010541476984278005,83 milliseconds,0.0
27,1,"(1, 2)",1,2,7942.598128439703,7922.869111644059,19.729016795644384,78 milliseconds,0.0
27,2,"(1, 1)",1,1,38.25753329224693,7.554157083302434e-6,38.257525738089846,75 milliseconds,0.0
27,3,"(2, 2)",2,2,26683.000121612924,133.39460500838004,26549.605516604544,93 milliseconds,1.0
27,4,"(2, 1)",2,1,6.750301020342479e-9,0.00010591337599463835,-0.00010590662569361801,75 milliseconds,0.0
28,1,"(1, 2)",1,2,7942.598128439703,7411.458982127304,531.1391463123991,86 milliseconds,0.0
28,2,"(1, 1)",1,1,38.25753329224693,5.416683905851901e-6,38.25752787556303,65 milliseconds,0.0
28,3,"(2, 2)",2,2,14309.36870801212,6215.609826227395,8093.7588817847245,96 milliseconds,1.0
28,4,"(2, 1)",2,1,6.750301020342479e-9,0.00010483151717149042,-0.00010482476687047008,69 milliseconds,0.0
29,1,"(1, 2)",1,2,7942.598128439703,7034.796498527304,907.8016299123992,89 milliseconds,0.0
29,2,"(1, 1)",1,1,38.25753329224693,3.06243286694926e-5,38.25750266791826,77 milliseconds,0.0
29,3,"(2, 2)",2,2,14394.845363902998,9745.744320156218,4649.101043746779,104 milliseconds,1.0
29,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012803761543622114,-0.0001280308651352008,81 milliseconds,0.0
30,1,"(1, 2)",1,2,7942.598128439703,5671.6450353642595,2270.9530930754436,89 milliseconds,1.0
30,2,"(1, 1)",1,1,38.25753329224693,2.6467966483341108e-5,38.25750682428045,74 milliseconds,0.0
30,3,"(2, 2)",2,2,14794.414025617305,14785.37121237118,9.042813246125661,87 milliseconds,0.0
30,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012473661397178332,-0.00012472986367076296,65 milliseconds,0.0
31,1,"(1, 2)",1,2,5405.705472557076,5380.556392681256,25.149079875820462,92 milliseconds,0.0
31,2,"(1, 1)",1,1,38.25753329224693,6.86503750841011e-5,38.25746464187185,75 milliseconds,1.0
31,3,"(2, 2)",2,2,14794.414025617305,15430.440765277177,-636.026739659872,90 milliseconds,0.0
31,4,"(2, 1)",2,1,6.750301020342479e-9,0.00017506357548455556,-0.0001750568251835352,77 milliseconds,0.0
32,1,"(1, 2)",1,2,5405.705472557076,4418.060153552266,987.6453190048105,79 milliseconds,1.0
32,2,"(1, 1)",1,1,2.0036803181677594e-9,0.00010967299626222546,-0.00010967099258190729,67 milliseconds,0.0
32,3,"(2, 2)",2,2,16121.142429845338,15939.120012379495,182.02241746584332,74 milliseconds,0.0
32,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011004003516153016,-0.00011003328486050982,64 milliseconds,0.0
33,1,"(1, 2)",1,2,4081.424879818759,3428.3801928427943,653.0446869759649,80 milliseconds,1.0
33,2,"(1, 1)",1,1,2.0036803181677594e-9,0.00011026073522276589,-0.00011025873154244773,74 milliseconds,0.0
33,3,"(2, 2)",2,2,16121.142429845338,16331.183476915388,-210.0410470700499,77 milliseconds,0.0
33,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011140990120882484,-0.0001114031509078045,57 milliseconds,0.0
34,1,"(1, 2)",1,2,4456.323735249388,4338.605041318206,117.71869393118232,58 milliseconds,0.0
34,2,"(1, 1)",1,1,2.0036803181677594e-9,57.19933843264733,-57.19933843064365,55 milliseconds,0.0
34,3,"(2, 2)",2,2,17258.779216925814,16687.314349058,571.4648678678132,53 milliseconds,1.0
34,4,"(2, 1)",2,1,6.750301020342479e-9,0.0001058175816049449,-0.00010581083130392456,48 milliseconds,0.0
35,1,"(1, 2)",1,2,4456.323735249388,4307.785256415884,148.5384788335041,59 milliseconds,0.0
35,2,"(1, 1)",1,1,430.49761510925896,376.8995826162557,53.598032493003245,65 milliseconds,0.0
35,3,"(2, 2)",2,2,17605.965879825806,16905.98584989979,699.9800299260169,66 milliseconds,1.0
35,4,"(2, 1)",2,1,6.750301020342479e-9,0.00019838799936347406,-0.0001983812490624537,51 milliseconds,0.0
36,1,"(1, 2)",1,2,4456.323735249388,4276.486829369467,179.83690587992078,67 milliseconds,0.0
36,2,"(1, 1)",1,1,430.49761510925896,318.5451861549121,111.95242895434689,69 milliseconds,0.0
36,3,"(2, 2)",2,2,16715.01775074985,16436.356696747025,278.6610540028232,60 milliseconds,1.0
36,4,"(2, 1)",2,1,6.750301020342479e-9,0.00016744757108365154,-0.0001674408207826312,54 milliseconds,0.0
37,1,"(1, 2)",1,2,4456.323735249388,4368.548589325196,87.77514592419175,69 milliseconds,0.0
37,2,"(1, 1)",1,1,430.49761510925896,471.6183340391856,-41.120718929926625,73 milliseconds,0.0
37,3,"(2, 2)",2,2,16655.226318698267,16554.145078642756,101.08124005551144,74 milliseconds,1.0
37,4,"(2, 1)",2,1,6.750301020342479e-9,0.00015001934210066227,-0.0001500125917996419,59 milliseconds,0.0
38,1,"(1, 2)",1,2,4456.323735249388,4120.755500380189,335.56823486919893,60 milliseconds,1.0
38,2,"(1, 1)",1,1,338.7091197367813,313.3831870554016,25.325932681379697,76 milliseconds,0.0
38,3,"(2, 2)",2,2,16458.420569351736,16279.864281736598,178.556287615138,74 milliseconds,0.0
38,4,"(2, 1)",2,1,6.750301020342479e-9,0.00010945673906325407,-0.00010944998876223373,58 milliseconds,0.0
39,1,"(1, 2)",1,2,4018.3028578574936,3782.870139648235,235.43271820925838,68 milliseconds,1.0
39,2,"(1, 1)",1,1,338.7091197367813,165.73084583922113,172.97827389756017,68 milliseconds,0.0
39,3,"(2, 2)",2,2,16458.420569351736,16237.365195747432,221.0553736043039,55 milliseconds,0.0
39,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011247673533344959,-0.00011246998503242925,67 milliseconds,0.0
40,1,"(1, 2)",1,2,4222.66944429332,3972.6439060829384,250.0255382103819,98 milliseconds,1.0
40,2,"(1, 1)",1,1,338.7091197367813,206.73152810071446,131.97759163606685,92 milliseconds,0.0
40,3,"(2, 2)",2,2,16458.420569351736,16248.851089859747,209.5694794919891,79 milliseconds,0.0
40,4,"(2, 1)",2,1,6.750301020342479e-9,0.00017431352494517386,-0.0001743067746441535,67 milliseconds,0.0
41,1,"(1, 2)",1,2,4142.44609904776,4051.1794529062236,91.26664614153651,77 milliseconds,0.0
41,2,"(1, 1)",1,1,338.7091197367813,231.17611789388582,107.53300184289549,66 milliseconds,0.0
41,3,"(2, 2)",2,2,16458.420569351736,16258.29014994173,200.13041941000665,69 milliseconds,1.0
41,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013266834952707632,-0.00013266159922605596,58 milliseconds,0.0
42,1,"(1, 2)",1,2,4142.44609904776,4084.1365402658867,58.30955878187342,68 milliseconds,0.0
42,2,"(1, 1)",1,1,338.7091197367813,241.3741631293416,97.3349566074397,72 milliseconds,0.0
42,3,"(2, 2)",2,2,16268.104879997412,16139.538110651458,128.56676934595453,66 milliseconds,1.0
42,4,"(2, 1)",2,1,6.750301020342479e-9,0.00036131037059205297,-0.0003613036202910326,54 milliseconds,0.0
43,1,"(1, 2)",1,2,4142.44609904776,4059.608967769244,82.83713127851615,72 milliseconds,1.0
43,2,"(1, 1)",1,1,338.7091197367813,295.60028382161073,43.10883591517057,70 milliseconds,0.0
43,3,"(2, 2)",2,2,16277.703217998389,16225.679138296564,52.02407970182503,58 milliseconds,0.0
43,4,"(2, 1)",2,1,6.750301020342479e-9,0.00016259764351490838,-0.00016259089321388803,53 milliseconds,0.0
44,1,"(1, 2)",1,2,4107.979606282812,4014.815360404821,93.16424587799065,66 milliseconds,0.0
44,2,"(1, 1)",1,1,338.7091197367813,334.6273138116084,4.081805925172887,71 milliseconds,0.0
44,3,"(2, 2)",2,2,16277.703217998389,16159.013388231071,118.68982976731786,68 milliseconds,1.0
44,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011217997776454183,-0.00011217322746352149,62 milliseconds,0.0
45,1,"(1, 2)",1,2,4107.979606282812,3990.5077889960266,117.47181728678515,79 milliseconds,1.0
45,2,"(1, 1)",1,1,338.7091197367813,348.5973593506047,-9.888239613823373,57 milliseconds,0.0
45,3,"(2, 2)",2,2,16073.532012474443,16010.166795006064,63.36521746837934,62 milliseconds,0.0
45,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012035900434849204,-0.0001203522540474717,52 milliseconds,0.0
46,1,"(1, 2)",1,2,4100.030867780623,3929.024323401,171.0065443796234,67 milliseconds,1.0
46,2,"(1, 1)",1,1,470.8445826960949,422.40475187922056,48.43983081687435,70 milliseconds,0.0
46,3,"(2, 2)",2,2,16073.532012474443,16019.021670711725,54.51034176271787,54 milliseconds,0.0
46,4,"(2, 1)",2,1,6.750301020342479e-9,0.00014301346455612688,-0.00014300671425510652,54 milliseconds,0.0
47,1,"(1, 2)",1,2,3999.191612513732,3890.7558131636747,108.4357993500571,68 milliseconds,1.0
47,2,"(1, 1)",1,1,470.8445826960949,410.4995953936285,60.34498730246639,68 milliseconds,0.0
47,3,"(2, 2)",2,2,16073.532012474443,16031.701114130643,41.83089834380007,58 milliseconds,0.0
47,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011485241172074981,-0.00011484566141972947,52 milliseconds,0.0
48,1,"(1, 2)",1,2,4072.799566155175,4027.2101670265315,45.589399128643436,64 milliseconds,0.0
48,2,"(1, 1)",1,1,470.8445826960949,401.4962260641863,69.34835663190859,79 milliseconds,1.0
48,3,"(2, 2)",2,2,16073.532012474443,16036.847151908114,36.68486056632901,60 milliseconds,0.0
48,4,"(2, 1)",2,1,6.750301020342479e-9,0.00015676799250059897,-0.00015676124219957862,51 milliseconds,0.0
49,1,"(1, 2)",1,2,4072.799566155175,3889.597208193623,183.20235796155202,68 milliseconds,0.0
49,2,"(1, 1)",1,1,351.5227984854454,319.74955466010306,31.77324382534232,67 milliseconds,0.0
49,3,"(2, 2)",2,2,16073.532012474443,15859.533293696057,213.99871877838632,56 milliseconds,1.0
49,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013217254220890566,-0.0001321657919078853,52 milliseconds,0.0
50,1,"(1, 2)",1,2,4072.799566155175,3841.484645903369,231.31492025180614,60 milliseconds,1.0
50,2,"(1, 1)",1,1,351.5227984854454,241.5587586460902,109.96403983935517,75 milliseconds,0.0
50,3,"(2, 2)",2,2,15894.523813755852,15855.121558861709,39.40225489414297,61 milliseconds,0.0
50,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013427565254812876,-0.0001342689022471084,49 milliseconds,0.0
51,1,"(1, 2)",1,2,4137.330288879347,3874.3504313815065,262.9798574978404,72 milliseconds,1.0
51,2,"(1, 1)",1,1,351.5227984854454,319.60057234893037,31.922226136515008,54 milliseconds,0.0
51,3,"(2, 2)",2,2,15894.523813755852,16031.419182886035,-136.8953691301831,63 milliseconds,0.0
51,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013006835923535436,-0.000130061608934334,57 milliseconds,0.0
52,1,"(1, 2)",1,2,3806.8335720515547,3761.5425345714343,45.291037480120394,65 milliseconds,0.0
52,2,"(1, 1)",1,1,351.5227984854454,285.3749520932673,66.14784639217805,65 milliseconds,0.0
52,3,"(2, 2)",2,2,15908.255661853125,15824.733370040838,83.52229181228722,60 milliseconds,1.0
52,4,"(2, 1)",2,1,6.750301020342479e-9,0.0001327600315871395,-0.00013275328128611915,51 milliseconds,0.0
53,1,"(1, 2)",1,2,3806.8335720515547,3783.6962959119214,23.137276139633286,64 milliseconds,0.0
53,2,"(1, 1)",1,1,351.5227984854454,374.3190889089874,-22.79629042354202,65 milliseconds,0.0
53,3,"(2, 2)",2,2,15885.973417677353,15844.93914807737,41.03426959998251,56 milliseconds,1.0
53,4,"(2, 1)",2,1,6.750301020342479e-9,0.0002312478478329457,-0.00023124109753192536,59 milliseconds,0.0
54,1,"(1, 2)",1,2,3806.8335720515547,3858.5554258712764,-51.72185381972167,64 milliseconds,0.0
54,2,"(1, 1)",1,1,621.6797384007315,590.3513645998802,31.328373800851296,55 milliseconds,1.0
54,3,"(2, 2)",2,2,16111.91701678816,16081.167792552887,30.749224235272777,63 milliseconds,0.0
54,4,"(2, 1)",2,1,6.750301020342479e-9,0.0001724500730544169,-0.00017244332275339653,49 milliseconds,0.0
55,1,"(1, 2)",1,2,3938.292356212723,3838.541693176061,99.75066303666199,65 milliseconds,1.0
55,2,"(1, 1)",1,1,564.2728130766599,543.5480979636571,20.72471511300273,64 milliseconds,0.0
55,3,"(2, 2)",2,2,16111.91701678816,16068.956946312033,42.96007047612693,61 milliseconds,0.0
55,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011460491634931003,-0.00011459816604828969,52 milliseconds,0.0
56,1,"(1, 2)",1,2,6393.320469280633,3854.209275052867,2539.111194227766,71 milliseconds,1.0
56,2,"(1, 1)",1,1,564.2728130766599,575.839286165036,-11.566473088376142,71 milliseconds,0.0
56,3,"(2, 2)",2,2,16111.91701678816,16171.927299831463,-60.01028304330248,61 milliseconds,0.0
56,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013693622060549382,-0.00013692947030447347,54 milliseconds,0.0
57,1,"(1, 2)",1,2,4239.537086665554,3822.9926932714525,416.54439339410146,68 milliseconds,1.0
57,2,"(1, 1)",1,1,605.9221886180474,576.8041368210593,29.118051796988084,74 milliseconds,0.0
57,3,"(2, 2)",2,2,16215.163409115296,16197.594751696943,17.568657418352814,61 milliseconds,0.0
57,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012094845041330472,-0.00012094170011228438,51 milliseconds,0.0
58,1,"(1, 2)",1,2,4039.9243521472326,3827.75827383745,212.16607830978273,61 milliseconds,1.0
58,2,"(1, 1)",1,1,605.9221886180474,599.4417932069841,6.480395411063228,75 milliseconds,0.0
58,3,"(2, 2)",2,2,16215.163409115296,16163.130952731382,52.032456383913086,65 milliseconds,0.0
58,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013846341063787122,-0.00013845666033685086,53 milliseconds,0.0
59,1,"(1, 2)",1,2,3849.0898325489748,3748.9472138656497,100.14261868332505,66 milliseconds,0.0
59,2,"(1, 1)",1,1,605.9221886180474,491.4119033422505,114.51028527579683,70 milliseconds,1.0
59,3,"(2, 2)",2,2,16215.163409115296,16151.707764960342,63.455644154953916,64 milliseconds,0.0
59,4,"(2, 1)",2,1,6.750301020342479e-9,0.00013193510562923408,-0.00013192835532821373,50 milliseconds,0.0
60,1,"(1, 2)",1,2,3849.0898325489748,3690.910544069459,158.1792884795159,74 milliseconds,1.0
60,2,"(1, 1)",1,1,570.6343411324767,547.0209631242968,23.613378008179893,66 milliseconds,0.0
60,3,"(2, 2)",2,2,16215.163409115296,16072.479728448241,142.68368066705443,60 milliseconds,0.0
60,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012661818414059313,-0.00012661143383957277,50 milliseconds,0.0
61,1,"(1, 2)",1,2,3821.2418387621074,3692.339498647947,128.90234011416032,69 milliseconds,0.0
61,2,"(1, 1)",1,1,570.6343411324767,554.9774305657537,15.656910566723013,62 milliseconds,0.0
61,3,"(2, 2)",2,2,16215.163409115296,16073.954832969639,141.20857614565648,55 milliseconds,1.0
61,4,"(2, 1)",2,1,6.750301020342479e-9,0.00011724960106727618,-0.00011724285076625584,56 milliseconds,0.0
62,1,"(1, 2)",1,2,3821.2418387621074,3689.957328169463,131.28451059264444,69 milliseconds,1.0
62,2,"(1, 1)",1,1,570.6343411324767,552.6894011092865,17.94494002319027,59 milliseconds,0.0
62,3,"(2, 2)",2,2,16071.194219469608,16052.166587962498,19.027631507109618,66 milliseconds,0.0
62,4,"(2, 1)",2,1,6.750301020342479e-9,0.00012423651303952512,-0.00012422976273850477,49 milliseconds,0.0
63,1,"(1, 2)",1,2,3864.35466881897,3731.097092784298,133.25757603467173,64 milliseconds,1.0
63,2,"(1, 1)",1,1,570.6343411324767,586.1551898910847,-15.52084875860794,62 milliseconds,0.0
63,3,"(2, 2)",2,2,16071.194219469608,16171.746475929976,-100.55225646036888,65 milliseconds,0.0
63,4,"(2, 1)",2,1,6.750301020342479e-9,0.00016376507379364628,-0.00016375832349262593,50 milliseconds,0.0
64,1,"(1, 2)",1,2,3829.4114811227546,3731.446389316851,97.96509180590374,65 milliseconds,1.0
64,2,"(1, 1)",1,1,602.0459928282621,579.1146068014905,22.931386026771634,60 milliseconds,0.0
64,3,"(2, 2)",2,2,16156.53795936856,16142.90231780074,13.63564156782013,63 milliseconds,0.0
64,4,"(2, 1)",2,1,6.750301020342479e-9,0.00014903070423587033,-0.00014902395393484998,51 milliseconds,0.0
