i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
13,4,"(1, 6)",1,6,1.5629688827026729e-12,5.2580770555526776e-5,-5.258076899255789e-5,65 milliseconds,0.0
13,5,"(1, 4)",1,4,7.425870586549217e-14,5.9912771424081554e-5,-5.9912771349822846e-5,67 milliseconds,0.0
13,6,"(1, 5)",1,5,2417.9771834643775,7.034799308756465e-5,2417.9771131163843,93 milliseconds,0.0
14,1,"(1, 2)",1,2,133023.0433924823,128854.78225881116,4168.261133671142,86 milliseconds,0.0
14,2,"(1, 1)",1,1,94548.74311326817,73287.23896266037,21261.504150607798,82 milliseconds,1.0
14,3,"(1, 3)",1,3,6369.443207103472,0.05446489572495227,6369.388742207747,83 milliseconds,0.0
14,4,"(1, 6)",1,6,1.2000678706473342e-12,0.011162427827550394,-0.011162427826350326,64 milliseconds,0.0
14,5,"(1, 4)",1,4,5.194409941332509e-13,0.012446554661687148,-0.012446554661167708,63 milliseconds,0.0
14,6,"(1, 5)",1,5,2330.4137618288973,0.01845833309209561,2330.3953034958054,85 milliseconds,0.0
15,1,"(1, 2)",1,2,88819.16879771293,69679.3119835797,19139.856814133236,87 milliseconds,1.0
15,2,"(1, 1)",1,1,62846.761121150565,60542.25336927137,2304.507751879195,109 milliseconds,0.0
15,3,"(1, 3)",1,3,6304.992936673891,3.8512981984050166e-5,6304.992898160908,92 milliseconds,0.0
15,4,"(1, 6)",1,6,4.329975722763751e-10,2.5046237833666827e-5,-2.504580483609455e-5,77 milliseconds,0.0
15,5,"(1, 4)",1,4,1.0839152186139379e-10,2.268462591129045e-5,-2.2684517519768587e-5,73 milliseconds,0.0
15,6,"(1, 5)",1,5,2264.5138953943424,2.8168632139855623e-5,2264.5138672257103,80 milliseconds,0.0
16,1,"(1, 2)",1,2,54496.00057099138,47918.06514978067,6577.935421210714,92 milliseconds,0.0
16,2,"(1, 1)",1,1,37089.507462290596,25898.662451159613,11190.845011130983,87 milliseconds,1.0
16,3,"(1, 3)",1,3,6292.662263052705,0.005014156329090271,6292.657248896377,83 milliseconds,0.0
16,4,"(1, 6)",1,6,1.1789291400370343e-8,0.0032020094122854215,-0.0032019976229940212,65 milliseconds,0.0
16,5,"(1, 4)",1,4,5.885957715094445e-10,0.0037998416069734845,-0.003799841018377713,67 milliseconds,0.0
16,6,"(1, 5)",1,5,2206.9359069604857,0.0033892987716341015,2206.932517661714,117 milliseconds,0.0
17,1,"(1, 2)",1,2,40896.87056567445,6194.438982165731,34702.43158350872,100 milliseconds,1.0
17,2,"(1, 1)",1,1,30010.13468218775,21845.52724545867,8164.6074367290785,86 milliseconds,0.0
17,3,"(1, 3)",1,3,6282.364962303138,6.382140438403109e-6,6282.364955920997,86 milliseconds,0.0
17,4,"(1, 6)",1,6,1.4654560425628352e-9,5.429312998169722e-6,-5.42784754212716e-6,67 milliseconds,0.0
17,5,"(1, 4)",1,4,8.456534697157693e-11,6.003575447057456e-6,-6.003490881710484e-6,75 milliseconds,0.0
17,6,"(1, 5)",1,5,2155.328315090724,6.33118612847481e-6,2155.328308759538,81 milliseconds,0.0
18,1,"(1, 2)",1,2,37960.85316445847,34493.272954572094,3467.5802098863787,81 milliseconds,0.0
18,2,"(1, 1)",1,1,28928.23303983696,6115.559760478612,22812.673279358347,84 milliseconds,1.0
18,3,"(1, 3)",1,3,6280.50902043269,3.91257128866338e-5,6280.508981306977,86 milliseconds,0.0
18,4,"(1, 6)",1,6,3.277561398222894e-10,3.52114560218447e-5,-3.521112826570488e-5,77 milliseconds,0.0
18,5,"(1, 4)",1,4,1.1023752860114905e-8,5.4477465404183135e-5,-5.446644165132302e-5,75 milliseconds,0.0
18,6,"(1, 5)",1,5,2080.393489558592,3.561371192632068e-5,2080.39345394488,77 milliseconds,0.0
19,1,"(1, 2)",1,2,37824.9349466442,28109.134283919815,9715.800662724385,82 milliseconds,1.0
19,2,"(1, 1)",1,1,28887.642153197346,28865.191337512642,22.45081568470414,86 milliseconds,0.0
19,3,"(1, 3)",1,3,6284.745751987601,2.5221758660299e-5,6284.745726765842,78 milliseconds,0.0
19,4,"(1, 6)",1,6,1.5904871555984837e-14,2.0852898463837284e-5,-2.085289844793241e-5,71 milliseconds,0.0
19,5,"(1, 4)",1,4,1.8583232812218061e-9,2.4580434592571706e-5,-2.4578576269290483e-5,70 milliseconds,0.0
19,6,"(1, 5)",1,5,1989.8511336962408,2.167831303555319e-5,1989.8511120179278,81 milliseconds,0.0
20,1,"(1, 2)",1,2,37687.23149101214,37679.7164433177,7.51504769444,68 milliseconds,0.0
20,2,"(1, 1)",1,1,28816.855959205015,28737.980904794535,78.87505441048052,67 milliseconds,0.0
20,3,"(1, 3)",1,3,6222.141407917521,2.322128181905716e-5,6222.14138469624,64 milliseconds,1.0
20,4,"(1, 6)",1,6,3.2850258917118457e-11,1.9070216565924643e-5,-1.9070183715665726e-5,59 milliseconds,0.0
20,5,"(1, 4)",1,4,7.458757417056583e-10,2.3248354425438974e-5,-2.3247608549697267e-5,61 milliseconds,0.0
20,6,"(1, 5)",1,5,1922.164463726052,1.9950411235500382e-5,1922.1644437756406,73 milliseconds,0.0
21,1,"(1, 2)",1,2,37569.32200390639,37542.53106266376,26.79094124263065,68 milliseconds,0.0
21,2,"(1, 1)",1,1,28673.637940041823,28619.565003521027,54.07293652079534,68 milliseconds,0.0
21,3,"(1, 3)",1,3,5717.265588904711,3937.4882328607987,1779.7773560439123,61 milliseconds,1.0
21,4,"(1, 6)",1,6,1.2543359518507274e-13,5.849478737978733e-6,-5.849478612545138e-6,57 milliseconds,0.0
21,5,"(1, 4)",1,4,1.999795767239088e-9,6.908950937289425e-6,-6.9069511415221854e-6,54 milliseconds,0.0
21,6,"(1, 5)",1,5,1711.831890473711,6.501955025140403e-6,1711.8318839717558,71 milliseconds,0.0
22,1,"(1, 2)",1,2,37420.34309465403,37384.04787630323,36.295218350802315,68 milliseconds,0.0
22,2,"(1, 1)",1,1,28524.99885807281,28503.85204239689,21.146815675918333,88 milliseconds,0.0
22,3,"(1, 3)",1,3,4769.085449120193,4453.055769218163,316.0296799020298,66 milliseconds,0.0
22,4,"(1, 6)",1,6,6.373447068482633e-13,6.423841162867634e-5,-6.423841099133163e-5,54 milliseconds,0.0
22,5,"(1, 4)",1,4,7.913928787538519e-13,4.978402395772374e-5,-4.978402316633086e-5,55 milliseconds,0.0
22,6,"(1, 5)",1,5,1887.041524615488,0.00014545354257600456,1887.0413791619455,66 milliseconds,1.0
23,1,"(1, 2)",1,2,37123.13982093913,37035.43957625863,87.70024468049814,67 milliseconds,0.0
23,2,"(1, 1)",1,1,28244.716512368133,28146.939936060637,97.77657630749673,67 milliseconds,0.0
23,3,"(1, 3)",1,3,3737.290852047575,3376.7685653885687,360.5222866590061,70 milliseconds,1.0
23,4,"(1, 6)",1,6,7.793722891890586e-13,0.00013277255242765765,-0.00013277255164828537,64 milliseconds,0.0
23,5,"(1, 4)",1,4,2.711614786944743e-14,0.00018086216636115462,-0.00018086216633403848,64 milliseconds,0.0
23,6,"(1, 5)",1,5,1873.1839959372978,1846.4668344549366,26.717161482361234,73 milliseconds,0.0
24,1,"(1, 2)",1,2,36817.000365907945,36666.3685696003,150.63179630764353,62 milliseconds,0.0
24,2,"(1, 1)",1,1,28002.051074638955,27758.464619148726,243.58645549022913,64 milliseconds,0.0
24,3,"(1, 3)",1,3,2783.2366550970623,2402.27812114964,380.95853394742244,61 milliseconds,1.0
24,4,"(1, 6)",1,6,6.344151584960503e-10,0.0001866869327127344,-0.00018668629829757588,51 milliseconds,0.0
24,5,"(1, 4)",1,4,1.1892194941053476e-14,0.00013800213397436543,-0.00013800213396247322,56 milliseconds,0.0
24,6,"(1, 5)",1,5,1913.3728356932388,1808.625134995194,104.74770069804481,61 milliseconds,0.0
25,1,"(1, 2)",1,2,36479.93231183637,36260.741992105104,219.19031973126403,77 milliseconds,0.0
25,2,"(1, 1)",1,1,27767.714547549167,27360.557536513108,407.157011036059,87 milliseconds,1.0
25,3,"(1, 3)",1,3,2625.3634638426224,2534.2480871898474,91.11537665277501,86 milliseconds,0.0
25,4,"(1, 6)",1,6,6.586330037480178e-11,0.00015585792440676053,-0.00015585785854346014,65 milliseconds,0.0
25,5,"(1, 4)",1,4,3.472513900841157e-13,0.0002507243770543839,-0.00025072437670713247,59 milliseconds,0.0
25,6,"(1, 5)",1,5,2032.0489097767854,1840.6211168353557,191.42779294142974,78 milliseconds,0.0
26,1,"(1, 2)",1,2,36105.86249359987,35860.088075948064,245.77441765180265,86 milliseconds,1.0
26,2,"(1, 1)",1,1,27526.6787857344,27524.444349752273,2.234435982125433,88 milliseconds,0.0
26,3,"(1, 3)",1,3,2460.213580760602,2308.887038407173,151.32654235342898,68 milliseconds,0.0
26,4,"(1, 6)",1,6,2.841127884485326e-10,7.356768601907509e-5,-7.356740190628665e-5,50 milliseconds,0.0
26,5,"(1, 4)",1,4,1.0679207420701816e-13,0.00013857565283426293,-0.00013857565272747086,51 milliseconds,0.0
26,6,"(1, 5)",1,5,2160.600800141315,1936.673195529092,223.92760461222315,64 milliseconds,0.0
27,1,"(1, 2)",1,2,35747.824013335296,35747.60860837909,0.2154049562086584,58 milliseconds,0.0
27,2,"(1, 1)",1,1,27310.347241612733,27301.231246706622,9.115994906111155,55 milliseconds,0.0
27,3,"(1, 3)",1,3,2337.7618182443853,2136.6373778810507,201.12444036333454,55 milliseconds,0.0
27,4,"(1, 6)",1,6,8.916282638386849e-11,3.636302224547317e-5,-3.636293308264678e-5,45 milliseconds,0.0
27,5,"(1, 4)",1,4,1.3916285421960525e-12,4.6333830114555096e-5,-4.633382872292655e-5,45 milliseconds,0.0
27,6,"(1, 5)",1,5,2315.1010077044957,2088.608739572911,226.49226813158475,59 milliseconds,1.0
28,1,"(1, 2)",1,2,35994.014246884646,35408.699592394834,585.3146544898118,57 milliseconds,1.0
28,2,"(1, 1)",1,1,27126.597271756364,27096.57251319174,30.02475856462479,56 milliseconds,0.0
28,3,"(1, 3)",1,3,2269.6195373592786,2036.7239160592487,232.89562130002992,52 milliseconds,0.0
28,4,"(1, 6)",1,6,1.133373983889301e-13,0.0002294302153771813,-0.0002294302152638439,46 milliseconds,0.0
28,5,"(1, 4)",1,4,3.044753797458642e-13,0.0003107301093392531,-0.00031073010903477774,47 milliseconds,0.0
28,6,"(1, 5)",1,5,2480.6619044989893,2479.1576243563204,1.5042801426689039,66 milliseconds,0.0
29,1,"(1, 2)",1,2,35068.444099194036,35055.2507333765,13.19336581753305,64 milliseconds,0.0
29,2,"(1, 1)",1,1,26914.842778238388,26872.36408467399,42.47869356439696,52 milliseconds,0.0
29,3,"(1, 3)",1,3,2211.1770783453603,1926.7804611567094,284.3966171886509,77 milliseconds,1.0
29,4,"(1, 6)",1,6,9.431861310551825e-13,3.468297411124127e-5,-3.4682973168055144e-5,45 milliseconds,0.0
29,5,"(1, 4)",1,4,2.6776567325830113e-10,3.449028832789583e-5,-3.449002056222257e-5,46 milliseconds,0.0
29,6,"(1, 5)",1,5,2652.1382036619248,2643.106743264358,9.031460397566661,53 milliseconds,0.0
30,1,"(1, 2)",1,2,34732.55715046231,34704.77556895551,27.78158150679519,56 milliseconds,0.0
30,2,"(1, 1)",1,1,26712.46888401865,26654.937161785143,57.531722233507026,54 milliseconds,0.0
30,3,"(1, 3)",1,3,2314.307299333521,2058.85169366415,255.45560566937093,65 milliseconds,1.0
30,4,"(1, 6)",1,6,7.240259570622203e-14,8.690601023846768e-5,-8.690601016606508e-5,52 milliseconds,0.0
30,5,"(1, 4)",1,4,1.1886782730741148e-14,0.00010483199416645651,-0.00010483199415456973,46 milliseconds,0.0
30,6,"(1, 5)",1,5,2851.6528823311555,2829.7732795085817,21.879602822573816,61 milliseconds,0.0
31,1,"(1, 2)",1,2,34418.51631509237,34375.92653373036,42.5897813620104,53 milliseconds,0.0
31,2,"(1, 1)",1,1,26500.8283220703,26435.722149017067,65.10617305323467,54 milliseconds,0.0
31,3,"(1, 3)",1,3,2583.43361824041,2418.006230964009,165.42738727640108,57 milliseconds,1.0
31,4,"(1, 6)",1,6,2.1006209252525847e-13,5.278459168649472e-5,-5.278459147643263e-5,45 milliseconds,0.0
31,5,"(1, 4)",1,4,1.443115698914402e-14,7.093992402086557e-5,-7.093992400643442e-5,46 milliseconds,0.0
31,6,"(1, 5)",1,5,3026.6566733427567,2998.3335360095107,28.323137333245995,51 milliseconds,0.0
32,1,"(1, 2)",1,2,34109.63500104458,34023.13939929847,86.49560174611543,54 milliseconds,0.0
32,2,"(1, 1)",1,1,26290.461433870893,26210.14777181288,80.31366205801169,57 milliseconds,0.0
32,3,"(1, 3)",1,3,2768.5135357625745,2646.6169434444755,121.89659231809901,55 milliseconds,1.0
32,4,"(1, 6)",1,6,4.4867300944688945e-13,3.0281839641404358e-5,-3.0281839192731348e-5,46 milliseconds,0.0
32,5,"(1, 4)",1,4,5.393422173582811e-10,5.922516203084018e-5,-5.922462268862282e-5,46 milliseconds,0.0
32,6,"(1, 5)",1,5,3292.5645319079763,3188.4892209994864,104.07531090848988,51 milliseconds,0.0
33,1,"(1, 2)",1,2,33819.08013524483,33675.87365204343,143.20648320140026,69 milliseconds,0.0
33,2,"(1, 1)",1,1,26068.840572579353,25979.19964310984,89.64092946951132,57 milliseconds,0.0
33,3,"(1, 3)",1,3,2382.104445033402,2292.3811438279513,89.72330120545075,56 milliseconds,0.0
33,4,"(1, 6)",1,6,3.580791879364365e-13,6.375704181445399e-5,-6.37570414563748e-5,46 milliseconds,0.0
33,5,"(1, 4)",1,4,2.149114730239695e-13,6.194630267064315e-5,-6.194630245573168e-5,47 milliseconds,0.0
33,6,"(1, 5)",1,5,3602.984856899762,3348.159415673609,254.82544122615263,53 milliseconds,1.0
34,1,"(1, 2)",1,2,33529.6536442967,33317.255765981325,212.3978783153725,56 milliseconds,1.0
34,2,"(1, 1)",1,1,25832.392066318956,25736.724697809706,95.66736850925008,56 milliseconds,0.0
34,3,"(1, 3)",1,3,2360.761078110049,2255.2025809800766,105.55849712997224,55 milliseconds,0.0
34,4,"(1, 6)",1,6,1.588033768369107e-12,0.00011513670402740681,-0.00011513670243937304,45 milliseconds,0.0
34,5,"(1, 4)",1,4,1.1586484742312476e-14,0.00021285797698071063,-0.00021285797696912414,44 milliseconds,0.0
34,6,"(1, 5)",1,5,3613.0639592965986,3547.1791550228913,65.88480427370723,52 milliseconds,0.0
35,1,"(1, 2)",1,2,33581.92283692296,33296.69451960509,285.228317317873,57 milliseconds,1.0
35,2,"(1, 1)",1,1,25643.022615804457,25528.481621788866,114.54099401559142,55 milliseconds,0.0
35,3,"(1, 3)",1,3,2414.845723801324,2289.394513909931,125.45120989139286,55 milliseconds,0.0
35,4,"(1, 6)",1,6,2.119928493637636e-9,0.0004158969571832482,-0.00041589483725475455,45 milliseconds,0.0
35,5,"(1, 4)",1,4,8.160815628941332e-14,0.0007419899375480677,-0.0007419899374664596,46 milliseconds,0.0
35,6,"(1, 5)",1,5,3840.8395930262354,3752.9003963600353,87.93919666620013,58 milliseconds,0.0
36,1,"(1, 2)",1,2,33099.74641722501,33065.13975668657,34.60666053844034,56 milliseconds,0.0
36,2,"(1, 1)",1,1,25449.918086670918,25320.693396763512,129.22468990740526,73 milliseconds,0.0
36,3,"(1, 3)",1,3,2472.8907461526924,2321.175806228698,151.71493992399428,58 milliseconds,1.0
36,4,"(1, 6)",1,6,2.6981246938060935e-9,6.897180369369389e-5,-6.896910556900008e-5,47 milliseconds,0.0
36,5,"(1, 4)",1,4,7.395449446315307e-13,9.400407466872428e-5,-9.400407392917934e-5,46 milliseconds,0.0
36,6,"(1, 5)",1,5,4080.5573424850677,3961.7458993935647,118.81144309150295,52 milliseconds,0.0
37,1,"(1, 2)",1,2,32937.7551847064,32856.133145989814,81.62203871658858,55 milliseconds,0.0
37,2,"(1, 1)",1,1,25273.25523861433,25142.44717951305,130.80805910128038,57 milliseconds,0.0
37,3,"(1, 3)",1,3,2577.7548636061624,2460.2001550289388,117.55470857722366,56 milliseconds,0.0
37,4,"(1, 6)",1,6,5.748652072961801e-13,0.000291817548859309,-0.0002918175482844438,46 milliseconds,0.0
37,5,"(1, 4)",1,4,4.686095657167743e-14,0.00036304408775660534,-0.0003630440877097444,46 milliseconds,0.0
37,6,"(1, 5)",1,5,4367.24497873142,4199.080817027115,168.16416170430512,52 milliseconds,1.0
38,1,"(1, 2)",1,2,32782.69646417725,32650.590386750373,132.10607742687716,55 milliseconds,0.0
38,2,"(1, 1)",1,1,25100.001295216625,24943.950475086298,156.05082013032734,55 milliseconds,1.0
38,3,"(1, 3)",1,3,2701.574712545558,2559.8165845587764,141.7581279867818,67 milliseconds,0.0
38,4,"(1, 6)",1,6,5.982243561985763e-13,0.0001131765527588399,-0.00011317655216061554,49 milliseconds,0.0
38,5,"(1, 4)",1,4,2.4536374602826146e-14,0.00017777207166772233,-0.00017777207164318596,57 milliseconds,0.0
38,6,"(1, 5)",1,5,4632.776204643166,4632.051733489662,0.7244711535040551,58 milliseconds,0.0
39,1,"(1, 2)",1,2,32603.993988763665,32444.000949822585,159.99303894108016,56 milliseconds,1.0
39,2,"(1, 1)",1,1,24940.72681292018,24926.36476538298,14.362047537200851,60 milliseconds,0.0
39,3,"(1, 3)",1,3,2778.437767878483,2634.243440701639,144.19432717684413,60 milliseconds,0.0
39,4,"(1, 6)",1,6,3.141663285653718e-13,0.0002977182446014011,-0.00029771824428723474,46 milliseconds,0.0
39,5,"(1, 4)",1,4,3.2367043867101683e-14,0.00044864565312148036,-0.0004486456530891133,46 milliseconds,0.0
39,6,"(1, 5)",1,5,4925.338039358139,4924.422130663478,0.9159086946610842,53 milliseconds,0.0
40,1,"(1, 2)",1,2,32462.899796154157,32400.55845057479,62.341345579367044,54 milliseconds,0.0
40,2,"(1, 1)",1,1,24799.889454182452,24744.5535491154,55.3359050670515,55 milliseconds,0.0
40,3,"(1, 3)",1,3,2829.859336992564,2673.862092670979,155.99724432158473,52 milliseconds,1.0
40,4,"(1, 6)",1,6,8.840955478626197e-14,0.0006116455842213166,-0.000611645584132907,46 milliseconds,0.0
40,5,"(1, 4)",1,4,1.0585347737774586e-9,0.0014630323959725134,-0.0014630313374377397,46 milliseconds,0.0
40,6,"(1, 5)",1,5,5224.982211285468,5217.45033384858,7.531877436887953,51 milliseconds,0.0
41,1,"(1, 2)",1,2,32237.680547526357,32177.650043835427,60.030503690930345,56 milliseconds,0.0
41,2,"(1, 1)",1,1,24664.53087510003,24551.956472093836,112.57440300619419,56 milliseconds,1.0
41,3,"(1, 3)",1,3,3065.719032424786,2991.014221239285,74.70481118550106,55 milliseconds,0.0
41,4,"(1, 6)",1,6,2.0072501775670236e-8,0.00012639238039451669,-0.000126372307892741,46 milliseconds,0.0
41,5,"(1, 4)",1,4,1.89910752335693e-11,0.00030861141257520385,-0.0003086113935841286,45 milliseconds,0.0
41,6,"(1, 5)",1,5,5528.426188826539,5497.6572586724,30.768930154139525,51 milliseconds,0.0
42,1,"(1, 2)",1,2,32096.524667728594,32036.120755350792,60.403912377802044,53 milliseconds,0.0
42,2,"(1, 1)",1,1,24550.839740081217,24550.83682343751,0.002916643708886113,60 milliseconds,0.0
42,3,"(1, 3)",1,3,3080.6233177336717,2987.021665468605,93.6016522650666,56 milliseconds,1.0
42,4,"(1, 6)",1,6,6.815798782845551e-11,0.0001926605643673872,-0.00019266049620939938,46 milliseconds,0.0
42,5,"(1, 4)",1,4,1.4151725808452906e-12,0.00026821693903784184,-0.0002682169376226693,47 milliseconds,0.0
42,6,"(1, 5)",1,5,5876.016375916671,5844.901434512574,31.1149414040965,51 milliseconds,0.0
43,1,"(1, 2)",1,2,31940.058342462078,31868.0165800282,72.04176243387701,53 milliseconds,1.0
43,2,"(1, 1)",1,1,24433.937354544083,24433.494131067473,0.44322347661000094,76 milliseconds,0.0
43,3,"(1, 3)",1,3,2788.4597499140436,2754.1376748407883,34.32207507325529,56 milliseconds,0.0
43,4,"(1, 6)",1,6,2.6738226735526868e-11,0.00015338712194354212,-0.0001533870952053154,48 milliseconds,0.0
43,5,"(1, 4)",1,4,3.975699290726541e-12,0.00018875620659494752,-0.00018875620261924822,55 milliseconds,0.0
