i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
10,11,"(2, 4)",2,4,5.946731378611933e-10,3.264265489153495e-5,-3.264206021839709e-5,92 milliseconds,0.0
10,12,"(1, 1)",1,1,72562.83866120156,3.339662106362388e-5,72562.83862780494,85 milliseconds,0.0
11,1,"(1, 2)",1,2,45796.16126767133,3.609850711016146e-6,45796.16126406148,95 milliseconds,0.0
11,2,"(2, 5)",2,5,117557.13101693678,3.4532973769491723e-6,117557.13101348348,105 milliseconds,0.0
11,3,"(1, 3)",1,3,199251.48335073813,3.4869109012324433e-6,199251.48334725123,96 milliseconds,1.0
11,4,"(1, 4)",1,4,172.92775345129752,3.041400829625831e-6,172.9277504098967,82 milliseconds,0.0
11,5,"(2, 6)",2,6,4900.471319148841,3.37265935484995e-6,4900.471315776182,103 milliseconds,0.0
11,6,"(2, 1)",2,1,66044.31836300866,6235.740122485335,59808.57824052332,121 milliseconds,0.0
11,7,"(1, 5)",1,5,81313.14319877671,3.439720526342668e-6,81313.14319533699,98 milliseconds,0.0
11,8,"(1, 6)",1,6,1594.174875845526,3.467894760749943e-6,1594.1748723776313,84 milliseconds,0.0
11,9,"(2, 2)",2,2,41816.73459989222,30932.57226323309,10884.162336659127,127 milliseconds,0.0
11,10,"(2, 3)",2,3,10112.313251730207,3.442165887255894e-6,10112.313248288041,123 milliseconds,0.0
11,11,"(2, 4)",2,4,5.946731378611933e-10,3.4704266000553076e-6,-3.4698319269174466e-6,93 milliseconds,0.0
11,12,"(1, 1)",1,1,72562.83866120156,3.69773750015709e-6,72562.83865750382,83 milliseconds,0.0
12,1,"(1, 2)",1,2,45796.16126767133,9.47439251466841e-6,45796.16125819693,90 milliseconds,0.0
12,2,"(2, 5)",2,5,117557.13101693678,9.582072378520589e-6,117557.1310073547,117 milliseconds,1.0
12,3,"(1, 3)",1,3,2415.1694878593953,2360.3105122223988,54.85897563699655,88 milliseconds,0.0
12,4,"(1, 4)",1,4,172.92775345129752,1.020207654609424e-5,172.92774324922098,93 milliseconds,0.0
12,5,"(2, 6)",2,6,4900.471319148841,9.072967237526206e-6,4900.471310075874,97 milliseconds,0.0
12,6,"(2, 1)",2,1,66044.31836300866,1.5133881011090477e-5,66044.31834787478,127 milliseconds,0.0
12,7,"(1, 5)",1,5,81313.14319877671,9.028356578429089e-6,81313.14318974836,90 milliseconds,0.0
12,8,"(1, 6)",1,6,1594.174875845526,9.07077105238408e-6,1594.174866774755,83 milliseconds,0.0
12,9,"(2, 2)",2,2,41816.73459989222,0.0010428606985744128,41816.73355703152,119 milliseconds,0.0
12,10,"(2, 3)",2,3,10112.313251730207,9.017552159030004e-6,10112.313242712655,111 milliseconds,0.0
12,11,"(2, 4)",2,4,5.946731378611933e-10,1.0073958474564084e-5,-1.0073363801426223e-5,99 milliseconds,0.0
12,12,"(1, 1)",1,1,72562.83866120156,9.600531206581997e-6,72562.83865160104,83 milliseconds,0.0
13,1,"(1, 2)",1,2,45796.16126767133,4.04377105080886e-6,45796.16126362755,72 milliseconds,0.0
13,2,"(2, 5)",2,5,2551.17245266322,3.579207900312816e-5,2551.172416871141,82 milliseconds,0.0
13,3,"(1, 3)",1,3,2415.1694878593953,2564.47762506089,-149.3081372014949,75 milliseconds,0.0
13,4,"(1, 4)",1,4,172.92775345129752,3.7252178310121375e-6,172.9277497260797,70 milliseconds,0.0
13,5,"(2, 6)",2,6,4900.471319148841,3.830688472057283e-6,4900.471315318152,80 milliseconds,0.0
13,6,"(2, 1)",2,1,66044.31836300866,3.921728879259913e-6,66044.31835908693,94 milliseconds,0.0
13,7,"(1, 5)",1,5,81313.14319877671,3.700984455360454e-6,81313.14319507573,73 milliseconds,1.0
13,8,"(1, 6)",1,6,1594.174875845526,3.790059090613267e-6,1594.174872055467,72 milliseconds,0.0
13,9,"(2, 2)",2,2,41816.73459989222,4.134625023463828e-6,41816.73459575759,91 milliseconds,0.0
13,10,"(2, 3)",2,3,10112.313251730207,3.872356154637481e-6,10112.313247857852,89 milliseconds,0.0
13,11,"(2, 4)",2,4,5.946731378611933e-10,3.7780160554879223e-6,-3.7774213823500612e-6,81 milliseconds,0.0
13,12,"(1, 1)",1,1,72562.83866120156,3.900084340578464e-6,72562.83865730147,72 milliseconds,0.0
14,1,"(1, 2)",1,2,45796.16126767133,5.9890877024977446e-5,45796.16120778045,81 milliseconds,0.0
14,2,"(2, 5)",2,5,2551.17245266322,0.0006554893125904537,2551.1717971739076,80 milliseconds,0.0
14,3,"(1, 3)",1,3,2569.903448671825,2439.1381731578244,130.76527551400068,93 milliseconds,0.0
14,4,"(1, 4)",1,4,172.92775345129752,8.598583094726447e-5,172.92766746546658,81 milliseconds,0.0
14,5,"(2, 6)",2,6,4900.471319148841,5.535874721939337e-5,4900.471263790094,86 milliseconds,0.0
14,6,"(2, 1)",2,1,66044.31836300866,5.706903692256517e-5,66044.31830593963,87 milliseconds,0.0
14,7,"(1, 5)",1,5,2499.653635726121,0.0001873676947950387,2499.6534483584264,80 milliseconds,0.0
14,8,"(1, 6)",1,6,1594.174875845526,5.5008488240703325e-5,1594.1748208370377,82 milliseconds,0.0
14,9,"(2, 2)",2,2,41816.73459989222,6.345785701445926e-5,41816.734536434364,83 milliseconds,0.0
14,10,"(2, 3)",2,3,10112.313251730207,5.6355855776738e-5,10112.313195374352,94 milliseconds,0.0
14,11,"(2, 4)",2,4,5.946731378611933e-10,5.464572846169257e-5,-5.464513378855471e-5,74 milliseconds,0.0
14,12,"(1, 1)",1,1,72562.83866120156,5.644084889288787e-5,72562.8386047607,75 milliseconds,1.0
15,1,"(1, 2)",1,2,45796.16126767133,6.674927905504506e-5,45796.16120092205,89 milliseconds,0.0
15,2,"(2, 5)",2,5,2551.17245266322,0.001218547579019843,2551.1712341156413,96 milliseconds,0.0
15,3,"(1, 3)",1,3,2569.903448671825,2108.876047345115,461.02740132671033,109 milliseconds,0.0
15,4,"(1, 4)",1,4,172.92775345129752,7.341408264793719e-5,172.92768003721488,92 milliseconds,0.0
15,5,"(2, 6)",2,6,4900.471319148841,6.2545502838439e-5,4900.471256603338,84 milliseconds,0.0
15,6,"(2, 1)",2,1,66044.31836300866,6.840867676642152e-5,66044.31829459999,100 milliseconds,1.0
15,7,"(1, 5)",1,5,2499.653635726121,0.00010273530366584068,2499.6535329908174,89 milliseconds,0.0
15,8,"(1, 6)",1,6,1594.174875845526,6.062056305665775e-5,1594.174815224963,87 milliseconds,0.0
15,9,"(2, 2)",2,2,41816.73459989222,8.918892209855391e-5,41816.734510703296,104 milliseconds,0.0
15,10,"(2, 3)",2,3,10112.313251730207,6.333798190020654e-5,10112.313188392225,96 milliseconds,0.0
15,11,"(2, 4)",2,4,5.946731378611933e-10,6.737233426071004e-5,-6.737173958757218e-5,80 milliseconds,0.0
15,12,"(1, 1)",1,1,7736.194505335442,7080.4896845642215,655.7048207712205,85 milliseconds,0.0
16,1,"(1, 2)",1,2,45796.16126767133,4.072729252748061e-6,45796.161263598595,82 milliseconds,1.0
16,2,"(2, 5)",2,5,2551.17245266322,1.4641202568543893e-5,2551.1724380220176,96 milliseconds,0.0
16,3,"(1, 3)",1,3,2569.903448671825,1871.1747595534182,698.7286891184069,88 milliseconds,0.0
16,4,"(1, 4)",1,4,172.92775345129752,3.899946960934786e-6,172.92774955135056,79 milliseconds,0.0
16,5,"(2, 6)",2,6,4900.471319148841,3.6629488563348684e-6,4900.471315485892,85 milliseconds,0.0
16,6,"(2, 1)",2,1,25028.152320946007,24896.252315725058,131.90000522094851,98 milliseconds,0.0
16,7,"(1, 5)",1,5,2499.653635726121,8.376469064615306e-6,2499.653627349652,75 milliseconds,0.0
16,8,"(1, 6)",1,6,1594.174875845526,3.8467333000432335e-6,1594.1748719987927,80 milliseconds,0.0
16,9,"(2, 2)",2,2,41816.73459989222,3.863731293011835e-6,41816.73459602849,108 milliseconds,0.0
16,10,"(2, 3)",2,3,10112.313251730207,3.885094069457394e-6,10112.313247845113,84 milliseconds,0.0
16,11,"(2, 4)",2,4,5.946731378611933e-10,3.83126182158945e-6,-3.830667148451588e-6,67 milliseconds,0.0
16,12,"(1, 1)",1,1,7736.194505335442,2576.9176836387846,5159.276821696658,81 milliseconds,0.0
17,1,"(1, 2)",1,2,7184.919597823966,2537.9004092949613,4647.019188529004,107 milliseconds,0.0
17,2,"(2, 5)",2,5,2551.17245266322,0.00010366884329722126,2551.172348994377,111 milliseconds,0.0
17,3,"(1, 3)",1,3,2569.903448671825,1451.0876874336725,1118.8157612381526,94 milliseconds,0.0
17,4,"(1, 4)",1,4,172.92775345129752,6.617001343989888e-5,172.92768728128408,96 milliseconds,0.0
17,5,"(2, 6)",2,6,4900.471319148841,4.582114086835827e-5,4900.4712733277,95 milliseconds,0.0
17,6,"(2, 1)",2,1,25028.152320946007,25015.24602519948,12.906295746524847,102 milliseconds,0.0
17,7,"(1, 5)",1,5,2499.653635726121,9.567297487712942e-5,2499.653540053146,89 milliseconds,0.0
17,8,"(1, 6)",1,6,1594.174875845526,5.0788841573741144e-5,1594.1748250566845,87 milliseconds,0.0
17,9,"(2, 2)",2,2,41816.73459989222,4.164856265249693e-5,41816.734558243654,108 milliseconds,1.0
17,10,"(2, 3)",2,3,10112.313251730207,4.7687146043292855e-5,10112.313204043061,105 milliseconds,0.0
17,11,"(2, 4)",2,4,5.946731378611933e-10,6.456614523054663e-5,-6.456555055740876e-5,89 milliseconds,0.0
17,12,"(1, 1)",1,1,7736.194505335442,0.0007019524180639461,7736.193803383024,103 milliseconds,0.0
18,1,"(1, 2)",1,2,7184.919597823966,4863.1265927178565,2321.7930051061094,99 milliseconds,0.0
18,2,"(2, 5)",2,5,2551.17245266322,2.1785169418917737e-5,2551.172430878051,123 milliseconds,0.0
18,3,"(1, 3)",1,3,2569.903448671825,1523.2988295928658,1046.6046190789593,101 milliseconds,0.0
18,4,"(1, 4)",1,4,172.92775345129752,1.787364849640773e-5,172.92773557764903,128 milliseconds,0.0
18,5,"(2, 6)",2,6,4900.471319148841,1.7689077382144813e-5,4900.471301459764,89 milliseconds,0.0
18,6,"(2, 1)",2,1,25028.152320946007,24359.680884915786,668.4714360302205,113 milliseconds,0.0
18,7,"(1, 5)",1,5,2499.653635726121,4.566920652267161e-5,2499.6535900569147,88 milliseconds,0.0
18,8,"(1, 6)",1,6,1594.174875845526,2.0113307906192922e-5,1594.174855732218,103 milliseconds,0.0
18,9,"(2, 2)",2,2,32349.240098548576,26241.669224718346,6107.570873830231,115 milliseconds,0.0
18,10,"(2, 3)",2,3,10112.313251730207,2.0656288503338115e-5,10112.313231073918,108 milliseconds,1.0
18,11,"(2, 4)",2,4,5.946731378611933e-10,1.7725297931498317e-5,-1.7724703258360456e-5,84 milliseconds,0.0
18,12,"(1, 1)",1,1,7736.194505335442,0.0002509381243597983,7736.194254397317,98 milliseconds,0.0
19,1,"(1, 2)",1,2,7184.919597823966,1615.4583031746995,5569.461294649266,97 milliseconds,0.0
19,2,"(2, 5)",2,5,2551.17245266322,2.9351028776228986e-5,2551.1724233121913,105 milliseconds,0.0
19,3,"(1, 3)",1,3,2569.903448671825,1113.969640828921,1455.9338078429041,99 milliseconds,0.0
19,4,"(1, 4)",1,4,172.92775345129752,1.635707133321904e-5,172.9277370942262,94 milliseconds,0.0
19,5,"(2, 6)",2,6,4900.471319148841,1.3395216285873483e-5,4900.471305753625,85 milliseconds,0.0
19,6,"(2, 1)",2,1,25028.152320946007,23876.84855988632,1151.3037610596875,120 milliseconds,0.0
19,7,"(1, 5)",1,5,2499.653635726121,3.557596585620905e-5,2499.6536001501554,106 milliseconds,0.0
19,8,"(1, 6)",1,6,1594.174875845526,1.3338922618881864e-5,1594.1748625066034,88 milliseconds,0.0
19,9,"(2, 2)",2,2,32349.240098548576,17449.796514930673,14899.443583617904,99 milliseconds,1.0
19,10,"(2, 3)",2,3,4657.487175907962,4117.473520124095,540.0136557838678,118 milliseconds,0.0
19,11,"(2, 4)",2,4,5.946731378611933e-10,1.427768211113087e-5,-1.4277087437993009e-5,78 milliseconds,0.0
19,12,"(1, 1)",1,1,7736.194505335442,1.782604091492747e-5,7736.194487509401,96 milliseconds,0.0
20,1,"(1, 2)",1,2,7184.919597823966,0.0012032607519826257,7184.918394563214,101 milliseconds,0.0
20,2,"(2, 5)",2,5,2551.17245266322,1.8753948390098013e-5,2551.1724339092716,110 milliseconds,0.0
20,3,"(1, 3)",1,3,2569.903448671825,942.8202875354148,1627.0831611364104,92 milliseconds,0.0
20,4,"(1, 4)",1,4,172.92775345129752,1.4729953060278469e-5,172.92773872134447,87 milliseconds,0.0
20,5,"(2, 6)",2,6,4900.471319148841,1.4302392820829655e-5,4900.471304846448,91 milliseconds,0.0
20,6,"(2, 1)",2,1,25028.152320946007,23786.009934657544,1242.1423862884621,109 milliseconds,0.0
20,7,"(1, 5)",1,5,2499.653635726121,3.0917885511215436e-5,2499.6536048082357,92 milliseconds,0.0
20,8,"(1, 6)",1,6,1594.174875845526,1.4824678634558226e-5,1594.1748610208474,90 milliseconds,0.0
20,9,"(2, 2)",2,2,31695.52462738278,31685.279279610528,10.24534777225199,97 milliseconds,0.0
20,10,"(2, 3)",2,3,4657.487175907962,2857.165438419084,1800.3217374888786,110 milliseconds,0.0
20,11,"(2, 4)",2,4,5.946731378611933e-10,1.5310275265460346e-5,-1.5309680592322485e-5,80 milliseconds,0.0
20,12,"(1, 1)",1,1,7736.194505335442,1.742986656963211e-5,7736.194487905575,94 milliseconds,1.0
21,1,"(1, 2)",1,2,7184.919597823966,0.012408945080714787,7184.907188878885,109 milliseconds,1.0
21,2,"(2, 5)",2,5,2551.17245266322,0.00021978957064975853,2551.1722328736496,112 milliseconds,0.0
21,3,"(1, 3)",1,3,2569.903448671825,911.4095219197834,1658.4939267520417,107 milliseconds,0.0
21,4,"(1, 4)",1,4,172.92775345129752,0.0001897793872519013,172.92756367191026,91 milliseconds,0.0
21,5,"(2, 6)",2,6,4900.471319148841,0.0001305674307973579,4900.47118858141,80 milliseconds,0.0
21,6,"(2, 1)",2,1,25028.152320946007,23757.432752732693,1270.7195682133133,118 milliseconds,0.0
21,7,"(1, 5)",1,5,2499.653635726121,0.00015914777604835158,2499.653476578345,90 milliseconds,0.0
21,8,"(1, 6)",1,6,1594.174875845526,0.0001322493708899543,1594.1747435961552,93 milliseconds,0.0
21,9,"(2, 2)",2,2,31695.52462738278,31625.709249848325,69.81537753445446,119 milliseconds,0.0
21,10,"(2, 3)",2,3,4657.487175907962,2854.6020756790717,1802.8851002288907,115 milliseconds,0.0
21,11,"(2, 4)",2,4,5.946731378611933e-10,0.00014540888991556523,-0.00014540829524242738,81 milliseconds,0.0
21,12,"(1, 1)",1,1,4825.994770438779,4825.61454013418,0.3802303045986264,115 milliseconds,0.0
22,1,"(1, 2)",1,2,6797.690538341978,6793.094326853253,4.596211488725203,105 milliseconds,0.0
22,2,"(2, 5)",2,5,2551.17245266322,4.3505440659390295e-5,2551.1724091577794,90 milliseconds,0.0
22,3,"(1, 3)",1,3,2569.903448671825,1265.710991022672,1304.192457649153,92 milliseconds,0.0
22,4,"(1, 4)",1,4,172.92775345129752,4.175353339078151e-5,172.92771169776412,84 milliseconds,0.0
22,5,"(2, 6)",2,6,4900.471319148841,2.6597921432985437e-5,4900.471292550919,72 milliseconds,1.0
22,6,"(2, 1)",2,1,25028.152320946007,23215.10936231466,1813.0429586313476,105 milliseconds,0.0
22,7,"(1, 5)",1,5,2499.653635726121,4.662303759253378e-5,2499.6535891030835,86 milliseconds,0.0
22,8,"(1, 6)",1,6,1594.174875845526,2.7974412758991327e-5,1594.1748478711133,84 milliseconds,0.0
22,9,"(2, 2)",2,2,31695.52462738278,31067.465409324188,628.0592180585918,98 milliseconds,0.0
22,10,"(2, 3)",2,3,4657.487175907962,410.27167767593335,4247.215498232029,78 milliseconds,0.0
22,11,"(2, 4)",2,4,5.946731378611933e-10,3.2467322243502647e-5,-3.2466727570364786e-5,72 milliseconds,0.0
22,12,"(1, 1)",1,1,4825.994770438779,4838.754729348173,-12.7599589093943,87 milliseconds,0.0
23,1,"(1, 2)",1,2,6797.690538341978,6786.442172161812,11.248366180166158,88 milliseconds,0.0
23,2,"(2, 5)",2,5,2551.17245266322,0.00016575962226596981,2551.172286903598,79 milliseconds,0.0
23,3,"(1, 3)",1,3,2569.903448671825,1266.298772902793,1303.6046757690322,76 milliseconds,0.0
23,4,"(1, 4)",1,4,172.92775345129752,0.00011694037496710866,172.92763651092255,75 milliseconds,0.0
23,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00018714096647885574,-0.0001871409432327738,65 milliseconds,0.0
23,6,"(2, 1)",2,1,25028.152320946007,22900.91596419907,2127.2363567469365,89 milliseconds,0.0
23,7,"(1, 5)",1,5,2499.653635726121,0.00024097045943065483,2499.653394755662,82 milliseconds,0.0
23,8,"(1, 6)",1,6,1594.174875845526,8.670685083133939e-5,1594.1747891386751,77 milliseconds,0.0
23,9,"(2, 2)",2,2,31695.52462738278,30796.13627234875,899.3883550340288,91 milliseconds,0.0
23,10,"(2, 3)",2,3,4657.487175907962,0.0002901044212986399,4657.486885803542,80 milliseconds,1.0
23,11,"(2, 4)",2,4,5.946731378611933e-10,0.00010027584034736481,-0.00010027524567422695,70 milliseconds,0.0
23,12,"(1, 1)",1,1,4870.837971993169,4870.001290503896,0.8366814892733601,79 milliseconds,0.0
24,1,"(1, 2)",1,2,6797.690538341978,6769.405688650143,28.284849691835007,67 milliseconds,0.0
24,2,"(2, 5)",2,5,2551.17245266322,3.3371419055229966e-5,2551.172419291801,73 milliseconds,1.0
24,3,"(1, 3)",1,3,2569.903448671825,906.0410358476291,1663.8624128241959,59 milliseconds,0.0
24,4,"(1, 4)",1,4,172.92775345129752,1.891346148196469e-5,172.92773453783605,67 milliseconds,0.0
24,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00011571651186178457,-0.00011571648861570261,59 milliseconds,0.0
24,6,"(2, 1)",2,1,25028.152320946007,22768.943758172172,2259.2085627738343,84 milliseconds,0.0
24,7,"(1, 5)",1,5,2499.653635726121,5.7163436830003425e-5,2499.6535785626843,60 milliseconds,0.0
24,8,"(1, 6)",1,6,1594.174875845526,1.6413094205338283e-5,1594.1748594324317,76 milliseconds,0.0
24,9,"(2, 2)",2,2,31695.52462738278,30504.655896008648,1190.868731374132,79 milliseconds,0.0
24,10,"(2, 3)",2,3,3945.8528180646736,3145.321475402382,800.5313426622915,76 milliseconds,0.0
24,11,"(2, 4)",2,4,5.946731378611933e-10,2.0301655411478136e-5,-2.0301060738340275e-5,60 milliseconds,0.0
24,12,"(1, 1)",1,1,4870.837971993169,4890.398766453831,-19.560794460661782,64 milliseconds,0.0
25,1,"(1, 2)",1,2,6797.690538341978,6709.789945653269,87.90059268870937,75 milliseconds,0.0
25,2,"(2, 5)",2,5,1603.1575265973834,1492.5896267630783,110.56789983430508,71 milliseconds,0.0
25,3,"(1, 3)",1,3,2569.903448671825,493.61822719550946,2076.2852214763157,72 milliseconds,0.0
25,4,"(1, 4)",1,4,172.92775345129752,5.382557912094397e-5,172.9276996257184,82 milliseconds,0.0
25,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00014611356902890992,-0.00014611354578282796,66 milliseconds,0.0
25,6,"(2, 1)",2,1,25028.152320946007,22576.187706506054,2451.964614439952,73 milliseconds,0.0
25,7,"(1, 5)",1,5,2499.653635726121,7.813321121430817e-5,2499.65355759291,105 milliseconds,0.0
25,8,"(1, 6)",1,6,1594.174875845526,4.878576134475666e-5,1594.1748270597648,75 milliseconds,0.0
25,9,"(2, 2)",2,2,31695.52462738278,30144.477770883794,1551.046856498986,70 milliseconds,0.0
25,10,"(2, 3)",2,3,3945.8528180646736,1348.1731086480256,2597.6797094166477,70 milliseconds,1.0
25,11,"(2, 4)",2,4,5.946731378611933e-10,4.592234177307162e-5,-4.592174709993376e-5,56 milliseconds,0.0
25,12,"(1, 1)",1,1,4896.728173167627,4888.8477927199665,7.880380447660173,75 milliseconds,0.0
26,1,"(1, 2)",1,2,6797.690538341978,6722.110257908796,75.58028043318245,82 milliseconds,0.0
26,2,"(2, 5)",2,5,1603.1575265973834,1576.8264573347703,26.331069262613028,68 milliseconds,0.0
26,3,"(1, 3)",1,3,2569.903448671825,860.8786477760327,1709.0248008957924,64 milliseconds,0.0
26,4,"(1, 4)",1,4,172.92775345129752,3.089964819939125e-5,172.9277225516493,72 milliseconds,0.0
26,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00012157888526501735,-0.00012157886201893539,58 milliseconds,0.0
26,6,"(2, 1)",2,1,25028.152320946007,22571.1169019856,2457.0354189604077,67 milliseconds,0.0
26,7,"(1, 5)",1,5,2499.653635726121,2.284151906431274e-5,2499.653612884602,67 milliseconds,1.0
26,8,"(1, 6)",1,6,1594.174875845526,2.3245914555250926e-5,1594.1748525996115,76 milliseconds,0.0
26,9,"(2, 2)",2,2,31695.52462738278,30089.307439386135,1606.2171879966445,76 milliseconds,0.0
26,10,"(2, 3)",2,3,2592.9286008198897,2493.741034343995,99.18756647589453,73 milliseconds,0.0
26,11,"(2, 4)",2,4,5.946731378611933e-10,1.9976371452384293e-5,-1.9975776779246432e-5,55 milliseconds,0.0
26,12,"(1, 1)",1,1,4896.728173167627,4915.1834569971825,-18.45528382955581,79 milliseconds,0.0
27,1,"(1, 2)",1,2,6797.690538341978,6624.934167299039,172.75637104293946,79 milliseconds,0.0
27,2,"(2, 5)",2,5,1603.1575265973834,1538.2362044907063,64.92132210667705,68 milliseconds,0.0
27,3,"(1, 3)",1,3,2569.903448671825,654.4093875467299,1915.4940611250952,82 milliseconds,0.0
27,4,"(1, 4)",1,4,172.92775345129752,0.0001659926298235461,172.9275874586677,76 milliseconds,0.0
27,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00025496482146929796,-0.00025496479822321603,49 milliseconds,0.0
27,6,"(2, 1)",2,1,25028.152320946007,22328.425159225386,2699.7271617206206,71 milliseconds,1.0
27,7,"(1, 5)",1,5,2264.3359577125216,2262.998920366063,1.337037346458601,74 milliseconds,0.0
27,8,"(1, 6)",1,6,1594.174875845526,0.00016234074816578835,1594.1747135047779,72 milliseconds,0.0
27,9,"(2, 2)",2,2,31695.52462738278,29606.545065226896,2088.979562155884,67 milliseconds,0.0
27,10,"(2, 3)",2,3,2592.9286008198897,1392.5695744069462,1200.3590264129434,72 milliseconds,0.0
27,11,"(2, 4)",2,4,5.946731378611933e-10,0.0001520703291235503,-0.00015206973445041244,61 milliseconds,0.0
27,12,"(1, 1)",1,1,4910.890396750229,4909.366838109825,1.5235586404041896,80 milliseconds,0.0
28,1,"(1, 2)",1,2,6797.690538341978,6538.501400114961,259.1891382270169,76 milliseconds,0.0
28,2,"(2, 5)",2,5,1603.1575265973834,1496.9170614096229,106.24046518776049,61 milliseconds,0.0
28,3,"(1, 3)",1,3,2569.903448671825,461.5308609569212,2108.372587714904,68 milliseconds,0.0
28,4,"(1, 4)",1,4,172.92775345129752,0.00019432054932203892,172.9275591307482,68 milliseconds,0.0
28,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00019454837967946358,-0.00019454835643338162,55 milliseconds,0.0
28,6,"(2, 1)",2,1,22420.749019568935,22071.33545955539,349.41356001354507,69 milliseconds,0.0
28,7,"(1, 5)",1,5,2264.3359577125216,2268.0752260436416,-3.7392683311200017,71 milliseconds,0.0
28,8,"(1, 6)",1,6,1594.174875845526,9.651232506082837e-5,1594.1747793332008,75 milliseconds,0.0
28,9,"(2, 2)",2,2,31695.52462738278,29104.111397122626,2591.413230260154,65 milliseconds,1.0
28,10,"(2, 3)",2,3,2592.9286008198897,277.4042035237245,2315.5243972961653,80 milliseconds,0.0
28,11,"(2, 4)",2,4,5.946731378611933e-10,0.00011264564011196059,-0.00011264504543882272,52 milliseconds,0.0
28,12,"(1, 1)",1,1,4910.890396750229,4907.834012676096,3.056384074133348,71 milliseconds,0.0
29,1,"(1, 2)",1,2,6797.690538341978,6477.18930052914,320.50123781283764,73 milliseconds,0.0
29,2,"(2, 5)",2,5,1603.1575265973834,1479.2725043818864,123.88502221549697,65 milliseconds,0.0
29,3,"(1, 3)",1,3,2569.903448671825,416.23855613603826,2153.6648925357867,69 milliseconds,0.0
29,4,"(1, 4)",1,4,172.92775345129752,0.00011227930013875718,172.92764117199738,71 milliseconds,0.0
29,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00015261590460490922,-0.00015261588135882727,56 milliseconds,0.0
29,6,"(2, 1)",2,1,22420.749019568935,21721.49931522309,699.2497043458461,72 milliseconds,0.0
29,7,"(1, 5)",1,5,2302.428399862505,2300.340594557483,2.0878053050219023,72 milliseconds,0.0
29,8,"(1, 6)",1,6,1594.174875845526,5.299040706979648e-5,1594.174822855119,74 milliseconds,0.0
29,9,"(2, 2)",2,2,28932.4256658526,28571.112567361633,361.3130984909658,67 milliseconds,0.0
29,10,"(2, 3)",2,3,2592.9286008198897,0.0007653757597684527,2592.92783544413,83 milliseconds,1.0
29,11,"(2, 4)",2,4,5.946731378611933e-10,6.509886769003734e-5,-6.509827301689947e-5,60 milliseconds,0.0
29,12,"(1, 1)",1,1,4910.890396750229,4916.09063702725,-5.200240277020384,76 milliseconds,0.0
30,1,"(1, 2)",1,2,6797.690538341978,6340.19136644699,457.49917189498774,70 milliseconds,0.0
30,2,"(2, 5)",2,5,1603.1575265973834,1490.3038210420896,112.8537055552938,61 milliseconds,0.0
30,3,"(1, 3)",1,3,2569.903448671825,505.53710036940356,2064.3663483024216,70 milliseconds,1.0
30,4,"(1, 4)",1,4,172.92775345129752,5.993911508306666e-5,172.92769351218243,76 milliseconds,0.0
30,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0001418868352885236,-0.00014188681204244165,55 milliseconds,0.0
30,6,"(2, 1)",2,1,22420.749019568935,21333.455850869443,1087.2931686994925,66 milliseconds,0.0
30,7,"(1, 5)",1,5,2302.428399862505,2290.687344496087,11.741055366418095,72 milliseconds,0.0
30,8,"(1, 6)",1,6,1594.174875845526,4.5232436027863294e-5,1594.17483061309,79 milliseconds,0.0
30,9,"(2, 2)",2,2,28932.4256658526,28075.89148050653,856.5341853460704,64 milliseconds,0.0
30,10,"(2, 3)",2,3,1131.6540209607192,487.1670874186882,644.486933542031,75 milliseconds,0.0
30,11,"(2, 4)",2,4,5.946731378611933e-10,3.365465498303107e-5,-3.365406030989321e-5,55 milliseconds,0.0
30,12,"(1, 1)",1,1,4895.881858061179,4866.246491113481,29.63536694769755,68 milliseconds,0.0
31,1,"(1, 2)",1,2,6797.690538341978,6252.3991456633,545.2913926786778,74 milliseconds,0.0
31,2,"(2, 5)",2,5,1603.1575265973834,1546.016952258619,57.14057433876428,65 milliseconds,0.0
31,3,"(1, 3)",1,3,2288.2960963589367,2287.9354005920204,0.36069576691625116,67 milliseconds,0.0
31,4,"(1, 4)",1,4,172.92775345129752,0.0001769259178492874,172.92757652537966,73 milliseconds,0.0
31,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0001572572446777767,-0.00015725722143169476,51 milliseconds,0.0
31,6,"(2, 1)",2,1,22420.749019568935,20908.084168755748,1512.6648508131875,76 milliseconds,0.0
31,7,"(1, 5)",1,5,2302.428399862505,2282.3151570474065,20.1132428150986,83 milliseconds,0.0
31,8,"(1, 6)",1,6,1594.174875845526,5.8458295781724554e-5,1594.1748173872302,80 milliseconds,1.0
31,9,"(2, 2)",2,2,28932.4256658526,27453.63360469942,1478.7920611531808,70 milliseconds,0.0
31,10,"(2, 3)",2,3,1131.6540209607192,23.498941041865127,1108.155079918854,70 milliseconds,0.0
31,11,"(2, 4)",2,4,5.946731378611933e-10,7.80457468584561e-5,-7.804515218531824e-5,53 milliseconds,0.0
